,raw_event_ID,start_time,end_time,player_ID,team,half,start_pos_x,start_pos_y,successful,receiver,end_pos_x,end_pos_y,cross,cross_blocked
181,709,16:49,17:09,Denise O'Sullivan,North Carolina Courage,1st half,31.5,51.2,1,Jaelene Mckenzie Daniels,28.8,62.3,0,0
182,710,16:51,17:11,Jaelene Mckenzie Daniels,North Carolina Courage,1st half,28.8,62.3,1,Denise O'Sullivan,38.4,53.6,0,0
183,711,16:53,17:13,Denise O'Sullivan,North Carolina Courage,1st half,38.4,53.6,1,Debinha,50.2,52.2,0,0
184,712,16:54,17:14,Debinha,North Carolina Courage,1st half,50.2,52.2,0,Kathleen Camille Naughton,68.0,44.3,0,0
185,716,16:57,17:17,Kathleen Camille Naughton,Chicago Red Stars,1st half,41.4,21.8,1,Morgan Gautrat,48.5,23.9,0,0
186,719,16:58,17:18,Morgan Gautrat,Chicago Red Stars,1st half,47.5,24.4,1,Vanessa Sue Di Bernardo,60.1,19.9,0,0
187,728,17:03,17:23,Danielle Colaprico,Chicago Red Stars,1st half,48.7,26.1,1,Casey Short,52.5,51.5,0,0
188,732,17:10,17:30,Casey Short,Chicago Red Stars,1st half,77.5,57.7,1,Yuki Ogimi-Nagasato,80.4,66.8,0,0
189,736,17:14,17:34,Yuki Ogimi-Nagasato,Chicago Red Stars,1st half,79.2,65.6,1,Vanessa Sue Di Bernardo,81.7,49.1,0,0
190,739,17:17,17:37,Vanessa Sue Di Bernardo,Chicago Red Stars,1st half,80.2,54.4,0,Heather Ann OReilly,93.0,68.0,0,0
191,741,17:43,18:03,Heather Ann OReilly,North Carolina Courage,1st half,12.0,0.0,1,Jessica Marie McDonald,22.5,4.5,0,0
192,748,17:48,18:08,Heather Ann OReilly,North Carolina Courage,1st half,3.8,3.4,0,Yuki Ogimi-Nagasato,9.4,3.4,0,0
193,754,17:50,18:10,Yuki Ogimi-Nagasato,Chicago Red Stars,1st half,98.5,65.1,0,Stephanie Labbe,99.8,33.0,0,0
194,755,18:02,18:22,Stephanie Labbe,North Carolina Courage,1st half,5.2,35.0,1,Abby Dahlkemper,13.7,34.5,0,0
195,760,18:03,18:23,Abby Dahlkemper,North Carolina Courage,1st half,19.9,25.6,1,Samantha Mewis,27.9,14.8,0,0
196,763,18:07,18:27,Samantha Mewis,North Carolina Courage,1st half,31.9,15.6,1,Heather Ann OReilly,46.2,8.4,0,0
197,766,18:10,18:30,Heather Ann OReilly,North Carolina Courage,1st half,50.0,9.6,1,Jessica Marie McDonald,67.4,1.2,0,0
198,768,18:12,18:32,Jessica Marie McDonald,North Carolina Courage,1st half,67.4,1.2,0,Kathleen Camille Naughton,76.0,8.1,0,0
199,773,18:34,18:54,Jessica Marie McDonald,North Carolina Courage,1st half,78.3,0.0,0,Kathleen Camille Naughton,92.2,21.5,0,0
200,782,18:39,18:59,Debinha,North Carolina Courage,1st half,78.8,32.3,0,Savannah McCaskill,68.9,40.7,0,0
201,784,18:42,19:02,Savannah McCaskill,Chicago Red Stars,1st half,36.1,27.3,1,Samantha Kerr,65.7,30.9,0,0
202,795,18:50,19:10,Jaelene Mckenzie Daniels,North Carolina Courage,1st half,19.5,43.8,1,Stephanie Labbe,10.1,32.3,0,0
203,796,18:55,19:15,Stephanie Labbe,North Carolina Courage,1st half,10.1,32.3,1,Abby Dahlkemper,35.1,12.0,0,0
204,797,19:00,19:20,Abby Dahlkemper,North Carolina Courage,1st half,35.1,12.0,1,Samantha Mewis,91.3,31.6,0,0
205,800,19:04,19:24,Samantha Mewis,North Carolina Courage,1st half,47.2,8.4,0,Alyssa Naeher,91.4,31.6,0,0
206,803,19:10,19:30,Alyssa Naeher,Chicago Red Stars,1st half,14.1,33.0,1,Morgan Gautrat,27.5,36.9,0,0
207,806,19:15,19:35,Morgan Gautrat,Chicago Red Stars,1st half,32.1,38.8,1,Yuki Ogimi-Nagasato,47.0,55.8,0,0
208,811,19:17,19:37,Yuki Ogimi-Nagasato,Chicago Red Stars,1st half,45.8,53.2,1,Samantha Kerr,80.2,42.9,0,0
209,822,19:39,19:59,Stephanie Labbe,North Carolina Courage,1st half,5.7,36.2,1,Abby Dahlkemper,24.4,19.6,0,0
210,824,19:40,20:00,Abby Dahlkemper,North Carolina Courage,1st half,23.5,21.1,1,Abby May Erceg,23.5,49.3,0,0
211,827,19:45,20:05,Abby May Erceg,North Carolina Courage,1st half,22.3,43.3,1,Abby Dahlkemper,26.0,20.4,0,0
212,830,19:48,20:08,Abby Dahlkemper,North Carolina Courage,1st half,32.1,17.2,1,Samantha Mewis,45.2,4.8,0,0
213,833,19:51,20:11,Samantha Mewis,North Carolina Courage,1st half,44.9,5.3,1,Heather Ann OReilly,59.0,1.9,0,0
214,837,19:55,20:15,Heather Ann OReilly,North Carolina Courage,1st half,48.9,5.5,1,Samantha Mewis,44.3,0.7,0,0
215,840,19:56,20:16,Samantha Mewis,North Carolina Courage,1st half,44.9,4.3,1,Jessica Marie McDonald,60.5,4.5,0,0
216,850,20:01,20:21,Jessica Marie McDonald,North Carolina Courage,1st half,82.5,5.3,0,Julie Beth Ertz,96.4,28.0,1,0
217,855,20:04,20:24,Kathleen Camille Naughton,Chicago Red Stars,1st half,12.6,48.4,1,Vanessa Sue Di Bernardo,34.2,39.5,0,0
218,859,20:07,20:27,Vanessa Sue Di Bernardo,Chicago Red Stars,1st half,30.5,33.8,0,Denise O'Sullivan,34.2,39.5,0,0
219,863,20:10,20:30,Denise O'Sullivan,North Carolina Courage,1st half,68.2,26.1,1,Samantha Mewis,61.7,22.3,0,0
220,866,20:15,20:35,Samantha Mewis,North Carolina Courage,1st half,70.6,14.1,1,Heather Ann OReilly,79.6,2.2,0,0
221,868,20:21,20:41,Heather Ann OReilly,North Carolina Courage,1st half,76.7,6.0,0,Danielle Colaprico,78.1,11.3,0,0
222,876,20:23,20:43,Yuki Ogimi-Nagasato,Chicago Red Stars,1st half,29.2,53.4,1,Danielle Colaprico,23.5,56.3,0,0
223,879,20:26,20:46,Danielle Colaprico,Chicago Red Stars,1st half,27.1,58.7,1,Casey Short,34.4,65.8,0,0
224,882,20:28,20:48,Casey Short,Chicago Red Stars,1st half,37.0,63.7,1,Samantha Kerr,56.7,50.8,0,0
225,889,20:33,20:53,Samantha Mewis,North Carolina Courage,1st half,58.4,14.1,0,Casey Short,66.6,9.1,0,0
226,892,20:34,20:54,Casey Short,Chicago Red Stars,1st half,38.4,58.9,0,Heather Ann OReilly,42.6,59.6,0,0
227,897,20:35,20:55,Casey Short,Chicago Red Stars,1st half,41.0,57.0,1,Yuki Ogimi-Nagasato,49.3,56.7,0,0
228,899,20:36,20:56,Yuki Ogimi-Nagasato,Chicago Red Stars,1st half,49.3,56.7,1,Casey Short,72.9,58.2,0,0
229,901,20:38,20:58,Casey Short,Chicago Red Stars,1st half,52.3,63.2,0,Abby Dahlkemper,72.9,58.2,0,0
230,903,20:40,21:00,Abby Dahlkemper,North Carolina Courage,1st half,32.1,9.8,1,Samantha Mewis,45.2,8.1,0,0
231,908,20:45,21:05,Samantha Mewis,North Carolina Courage,1st half,55.0,14.6,1,Jessica Marie McDonald,93.2,6.5,0,0
232,916,20:53,21:13,Jessica Marie McDonald,North Carolina Courage,1st half,100.6,17.2,0,Julie Beth Ertz,98.9,33.0,1,0
233,924,20:56,21:16,Julie Beth Ertz,Chicago Red Stars,1st half,9.9,39.7,1,Vanessa Sue Di Bernardo,25.6,32.1,0,0
234,926,20:58,21:18,Vanessa Sue Di Bernardo,Chicago Red Stars,1st half,25.6,32.1,1,Savannah McCaskill,26.9,7.2,0,0
235,929,21:03,21:23,Savannah McCaskill,Chicago Red Stars,1st half,30.7,9.1,1,Morgan Gautrat,23.3,19.2,0,0
236,932,21:08,21:28,Morgan Gautrat,Chicago Red Stars,1st half,26.0,18.4,1,Savannah McCaskill,36.5,4.5,0,0
237,935,21:12,21:32,Savannah McCaskill,Chicago Red Stars,1st half,39.3,7.4,1,Vanessa Sue Di Bernardo,35.5,17.5,0,0
238,938,21:14,21:34,Vanessa Sue Di Bernardo,Chicago Red Stars,1st half,32.3,17.7,1,Julie Beth Ertz,23.3,23.9,0,0
239,939,21:16,21:36,Julie Beth Ertz,Chicago Red Stars,1st half,23.3,23.9,1,Casey Short,37.4,55.8,0,0
240,943,21:22,21:42,Casey Short,Chicago Red Stars,1st half,39.3,54.8,1,Kathleen Camille Naughton,27.5,50.3,0,0
241,945,21:24,21:44,Kathleen Camille Naughton,Chicago Red Stars,1st half,32.3,50.8,1,Casey Short,45.4,59.9,0,0
242,949,21:27,21:47,Casey Short,Chicago Red Stars,1st half,47.9,59.4,1,Morgan Gautrat,49.6,49.8,0,0
243,951,21:30,21:50,Morgan Gautrat,Chicago Red Stars,1st half,42.8,50.3,1,Julie Beth Ertz,34.7,31.4,0,0
244,955,21:35,21:55,Julie Beth Ertz,Chicago Red Stars,1st half,39.1,33.5,1,Morgan Gautrat,46.2,40.9,0,0
245,957,21:38,21:58,Morgan Gautrat,Chicago Red Stars,1st half,47.9,35.2,0,Denise O'Sullivan,63.4,44.5,0,0
246,963,21:40,22:00,Denise O'Sullivan,North Carolina Courage,1st half,48.3,26.3,1,Samantha Mewis,47.0,35.2,0,0
247,964,21:41,22:01,Samantha Mewis,North Carolina Courage,1st half,47.0,35.2,1,Crystal Alyssia Dunn,61.1,29.9,0,0
248,968,21:43,22:03,Crystal Alyssia Dunn,North Carolina Courage,1st half,63.8,22.7,1,Debinha,72.9,18.0,0,0
249,983,21:57,22:17,Julie Beth Ertz,Chicago Red Stars,1st half,34.4,57.2,1,Danielle Colaprico,27.7,52.0,0,0
250,986,21:59,22:19,Danielle Colaprico,Chicago Red Stars,1st half,32.8,56.7,1,Yuki Ogimi-Nagasato,42.8,63.5,0,0
251,988,22:01,22:21,Yuki Ogimi-Nagasato,Chicago Red Stars,1st half,42.8,63.5,1,Julie Beth Ertz,44.7,52.9,0,0
252,991,22:02,22:22,Julie Beth Ertz,Chicago Red Stars,1st half,45.6,53.4,0,Denise O'Sullivan,48.7,55.8,0,0
253,1001,22:05,22:25,Heather Ann OReilly,North Carolina Courage,1st half,56.7,6.9,1,Crystal Alyssia Dunn,65.1,6.7,0,0
254,1003,22:08,22:28,Crystal Alyssia Dunn,North Carolina Courage,1st half,68.2,6.5,1,Lynn Williams,101.2,4.5,0,0
255,1009,22:12,22:32,Lynn Williams,North Carolina Courage,1st half,101.2,4.5,0,Kathleen Camille Naughton,90.5,0.0,1,0
256,1013,22:13,22:33,Kathleen Camille Naughton,Chicago Red Stars,1st half,9.4,36.9,0,Jessica Marie McDonald,15.3,68.0,0,0
257,1018,22:44,23:04,Jessica Marie McDonald,North Carolina Courage,1st half,89.7,0.0,1,Samantha Mewis,100.6,21.8,0,0
258,1020,22:45,23:05,Samantha Mewis,North Carolina Courage,1st half,100.6,21.8,1,Lynn Williams,100.8,29.2,0,0
259,1036,23:18,23:38,Heather Ann OReilly,North Carolina Courage,1st half,105.0,0.0,1,Denise O'Sullivan,96.4,5.3,0,0
260,1039,23:19,23:39,Denise O'Sullivan,North Carolina Courage,1st half,93.0,6.2,1,Jaelene Mckenzie Daniels,76.7,18.4,0,0
261,1047,23:35,23:55,Alyssa Naeher,Chicago Red Stars,1st half,11.1,27.3,1,Sarah Gorden,40.3,9.6,0,0
262,1048,23:38,23:58,Sarah Gorden,Chicago Red Stars,1st half,40.3,9.6,0,Samantha Mewis,63.2,12.5,0,0
263,1051,23:41,24:01,Samantha Mewis,North Carolina Courage,1st half,41.8,55.5,1,Abby May Erceg,30.7,51.5,0,0
264,1054,23:44,24:04,Abby May Erceg,North Carolina Courage,1st half,27.5,47.2,1,Abby Dahlkemper,31.3,25.4,0,0
265,1057,23:52,24:12,Abby Dahlkemper,North Carolina Courage,1st half,41.4,19.6,1,Denise O'Sullivan,47.9,22.7,0,0
266,1059,23:52,24:12,Denise O'Sullivan,North Carolina Courage,1st half,47.9,22.7,1,Abby Dahlkemper,37.4,18.2,0,0
267,1063,23:54,24:14,Abby Dahlkemper,North Carolina Courage,1st half,39.9,19.9,1,Abby May Erceg,33.6,46.0,0,0
268,1066,23:57,24:17,Abby May Erceg,North Carolina Courage,1st half,37.0,50.5,1,Samantha Mewis,46.4,61.3,0,0
269,1069,24:02,24:22,Samantha Mewis,North Carolina Courage,1st half,43.0,52.2,1,Abby Dahlkemper,44.7,22.0,0,0
270,1071,24:08,24:28,Abby Dahlkemper,North Carolina Courage,1st half,59.2,12.2,1,Heather Ann OReilly,65.7,3.1,0,0
271,1079,24:11,24:31,Heather Ann OReilly,North Carolina Courage,1st half,73.1,11.0,1,Debinha,104.2,16.3,0,0
272,1085,24:15,24:35,Debinha,North Carolina Courage,1st half,104.2,16.3,1,Crystal Alyssia Dunn,96.6,49.8,1,0
273,1092,24:20,24:40,Crystal Alyssia Dunn,North Carolina Courage,1st half,103.9,55.5,0,Kathleen Camille Naughton,101.2,27.1,1,0
274,1095,24:22,24:42,Kathleen Camille Naughton,Chicago Red Stars,1st half,3.8,40.9,1,Yuki Ogimi-Nagasato,20.6,60.8,0,0
275,1098,24:26,24:46,Yuki Ogimi-Nagasato,Chicago Red Stars,1st half,20.6,60.8,1,Vanessa Sue Di Bernardo,33.8,45.3,0,0
276,1100,24:30,24:50,Vanessa Sue Di Bernardo,Chicago Red Stars,1st half,37.4,46.7,1,Samantha Kerr,54.6,45.7,0,0
277,1103,24:32,24:52,Samantha Kerr,Chicago Red Stars,1st half,54.6,45.7,0,Heather Ann OReilly,56.7,56.3,0,0
278,1107,24:33,24:53,Heather Ann OReilly,North Carolina Courage,1st half,48.3,11.7,1,Denise O'Sullivan,65.5,22.0,0,0
279,1113,24:40,25:00,Denise O'Sullivan,North Carolina Courage,1st half,80.0,32.6,1,Jessica Marie McDonald,95.1,23.0,0,0
280,1124,24:44,25:04,Jessica Marie McDonald,North Carolina Courage,1st half,103.1,23.9,0,Alyssa Naeher,103.1,24.7,0,0
281,1130,25:22,25:42,Heather Ann OReilly,North Carolina Courage,1st half,105.0,0.0,1,Jessica Marie McDonald,93.2,38.3,0,0
282,1140,25:27,25:47,Abby May Erceg,North Carolina Courage,1st half,82.5,46.0,1,Lynn Williams,101.6,7.4,0,0
283,1143,25:28,26:18,Lynn Williams,North Carolina Courage,1st half,101.6,7.4,1,Jessica Marie McDonald,101.6,40.9,0,0
284,1152,25:33,25:53,Jaelene Mckenzie Daniels,North Carolina Courage,1st half,81.1,50.8,1,Samantha Mewis,96.6,28.0,1,0
285,1174,27:04,27:24,Julie Beth Ertz,Chicago Red Stars,1st half,34.4,24.2,1,Samantha Kerr,74.1,19.9,0,0
286,1176,27:06,27:26,Samantha Kerr,Chicago Red Stars,1st half,74.1,19.9,0,Abby May Erceg,80.8,18.9,0,0
287,1180,27:08,27:28,Abby May Erceg,North Carolina Courage,1st half,23.9,48.8,1,Stephanie Labbe,8.0,38.8,0,0
288,1181,27:11,27:31,Stephanie Labbe,North Carolina Courage,1st half,8.0,38.8,0,Morgan Gautrat,43.3,40.2,0,0
289,1184,27:13,27:33,Morgan Gautrat,Chicago Red Stars,1st half,61.7,27.8,1,Vanessa Sue Di Bernardo,73.5,32.8,0,0
290,1187,27:15,27:35,Vanessa Sue Di Bernardo,Chicago Red Stars,1st half,73.5,32.8,0,Samantha Mewis,80.0,30.9,0,0
291,1190,27:17,27:37,Samantha Mewis,North Carolina Courage,1st half,27.3,40.0,1,Jaelene Mckenzie Daniels,42.4,63.2,0,0
292,1191,27:21,27:41,Jaelene Mckenzie Daniels,North Carolina Courage,1st half,42.4,63.2,0,Sarah Gorden,58.4,68.0,0,0
293,1194,27:48,28:08,Sarah Gorden,Chicago Red Stars,1st half,46.6,0.0,1,Savannah McCaskill,57.8,6.0,0,0
294,1195,27:49,28:09,Savannah McCaskill,Chicago Red Stars,1st half,57.8,6.0,0,Samantha Mewis,62.2,12.7,0,0
295,1197,27:50,28:10,Samantha Mewis,North Carolina Courage,1st half,42.8,55.3,0,Sarah Gorden,37.8,68.0,0,0
296,1204,27:50,28:10,Sarah Gorden,Chicago Red Stars,1st half,45.8,7.7,0,Jaelene Mckenzie Daniels,75.8,0.0,0,0
297,1206,27:58,28:18,Jaelene Mckenzie Daniels,North Carolina Courage,1st half,29.2,68.0,1,Stephanie Labbe,12.8,41.2,0,0
298,1209,28:06,28:26,Stephanie Labbe,North Carolina Courage,1st half,18.9,37.4,1,Abby May Erceg,23.1,48.4,0,0
299,1213,28:08,28:28,Abby May Erceg,North Carolina Courage,1st half,26.0,53.4,1,Samantha Mewis,36.3,59.4,0,0
300,1215,28:12,28:32,Samantha Mewis,North Carolina Courage,1st half,33.0,52.9,1,Abby May Erceg,25.2,45.5,0,0
301,1219,28:15,28:35,Abby May Erceg,North Carolina Courage,1st half,26.2,42.6,1,Abby Dahlkemper,29.0,25.9,0,0
302,1221,28:19,28:39,Abby Dahlkemper,North Carolina Courage,1st half,33.4,27.8,1,Crystal Alyssia Dunn,47.2,40.5,0,0
303,1225,28:22,28:42,Crystal Alyssia Dunn,North Carolina Courage,1st half,51.7,51.7,0,Sarah Gorden,69.7,58.7,0,0
304,1227,28:24,28:44,Sarah Gorden,Chicago Red Stars,1st half,35.3,9.3,0,Samantha Mewis,52.9,8.4,0,0
305,1231,28:25,28:45,Samantha Mewis,North Carolina Courage,1st half,52.1,59.6,1,Lynn Williams,77.5,50.0,0,0
306,1239,28:28,28:48,Sarah Gorden,Chicago Red Stars,1st half,32.8,13.6,1,Danielle Colaprico,38.4,14.4,0,0
307,1243,28:30,28:50,Danielle Colaprico,Chicago Red Stars,1st half,39.7,9.6,1,Savannah McCaskill,46.6,4.8,0,0
308,1246,28:32,28:52,Savannah McCaskill,Chicago Red Stars,1st half,46.4,6.7,1,Samantha Kerr,63.0,11.5,0,0
309,1249,28:35,28:55,Samantha Kerr,Chicago Red Stars,1st half,58.8,3.8,1,Savannah McCaskill,61.1,11.7,0,0
310,1254,28:38,28:58,Crystal Alyssia Dunn,North Carolina Courage,1st half,48.1,60.6,1,Abby May Erceg,32.6,59.1,0,0
311,1259,28:40,29:00,Abby May Erceg,North Carolina Courage,1st half,32.6,59.1,1,Stephanie Labbe,7.8,43.1,0,0
312,1262,28:45,29:05,Stephanie Labbe,North Carolina Courage,1st half,7.1,46.7,1,Abby May Erceg,13.4,61.1,0,0
313,1264,28:50,29:10,Abby May Erceg,North Carolina Courage,1st half,23.5,57.9,1,Samantha Mewis,31.3,53.9,0,0
314,1266,28:51,29:11,Samantha Mewis,North Carolina Courage,1st half,31.3,53.9,1,Abby May Erceg,22.7,53.6,0,0
315,1269,28:53,29:13,Abby May Erceg,North Carolina Courage,1st half,21.6,50.3,1,Stephanie Labbe,12.0,35.2,0,0
316,1272,28:56,29:16,Stephanie Labbe,North Carolina Courage,1st half,15.1,33.0,0,Casey Short,60.3,9.3,0,0
317,1277,29:01,29:21,Casey Short,Chicago Red Stars,1st half,45.6,61.5,0,Abby Dahlkemper,81.3,65.1,0,0
318,1281,29:08,29:28,Abby Dahlkemper,North Carolina Courage,1st half,24.4,6.2,1,Stephanie Labbe,10.7,20.8,0,0
319,1283,29:12,29:32,Stephanie Labbe,North Carolina Courage,1st half,12.2,23.0,1,Abby May Erceg,22.9,50.5,0,0
320,1287,29:16,29:36,Abby May Erceg,North Carolina Courage,1st half,24.4,53.2,1,Jaelene Mckenzie Daniels,29.4,64.4,0,0
321,1289,29:19,29:39,Jaelene Mckenzie Daniels,North Carolina Courage,1st half,25.2,61.1,1,Abby May Erceg,22.1,52.7,0,0
322,1292,29:22,29:42,Abby May Erceg,North Carolina Courage,1st half,21.6,47.6,1,Stephanie Labbe,12.0,37.6,0,0
323,1295,29:26,29:46,Stephanie Labbe,North Carolina Courage,1st half,13.0,35.7,1,Denise O'Sullivan,45.6,6.0,0,0
324,1298,29:30,29:50,Denise O'Sullivan,North Carolina Courage,1st half,50.6,5.3,1,Jessica Marie McDonald,58.0,4.3,0,0
325,1302,29:33,29:53,Jessica Marie McDonald,North Carolina Courage,1st half,53.3,2.4,1,Heather Ann OReilly,42.4,3.8,0,0
326,1303,29:35,29:55,Heather Ann OReilly,North Carolina Courage,1st half,42.4,3.8,1,Denise O'Sullivan,52.1,6.0,0,0
327,1305,29:36,29:56,Denise O'Sullivan,North Carolina Courage,1st half,52.1,6.0,1,Jessica Marie McDonald,54.6,2.6,0,0
328,1307,29:37,29:57,Jessica Marie McDonald,North Carolina Courage,1st half,54.6,2.6,1,Denise O'Sullivan,54.2,8.1,0,0
329,1309,29:38,29:58,Denise O'Sullivan,North Carolina Courage,1st half,54.2,8.1,1,Jessica Marie McDonald,77.7,3.6,0,0
330,1314,29:40,30:00,Jessica Marie McDonald,North Carolina Courage,1st half,77.7,3.6,0,Julie Beth Ertz,90.9,32.1,1,0
331,1319,29:44,30:04,Julie Beth Ertz,Chicago Red Stars,1st half,8.6,43.3,1,Casey Short,25.0,58.4,0,0
332,1320,29:46,30:06,Casey Short,Chicago Red Stars,1st half,25.0,58.4,1,Morgan Gautrat,37.8,49.8,0,0
333,1321,29:50,30:10,Morgan Gautrat,Chicago Red Stars,1st half,37.8,49.8,1,Savannah McCaskill,47.2,34.7,0,0
334,1323,29:51,30:11,Savannah McCaskill,Chicago Red Stars,1st half,47.2,34.5,0,Jaelene Mckenzie Daniels,47.2,34.7,0,0
335,1334,29:58,30:18,Morgan Gautrat,Chicago Red Stars,1st half,20.4,43.1,1,Alyssa Naeher,9.2,31.1,0,0
336,1335,30:06,30:26,Alyssa Naeher,Chicago Red Stars,1st half,9.2,31.1,1,Morgan Gautrat,16.8,35.7,0,0
337,1336,30:07,30:27,Morgan Gautrat,Chicago Red Stars,1st half,16.8,35.7,1,Julie Beth Ertz,23.1,22.7,0,0
338,1337,30:12,30:32,Julie Beth Ertz,Chicago Red Stars,1st half,23.1,22.7,1,Alyssa Naeher,31.5,35.9,0,0
339,1339,32:57,33:17,Alyssa Naeher,Chicago Red Stars,1st half,31.5,35.9,1,Savannah McCaskill,78.1,25.1,0,0
340,1346,33:01,33:21,Denise O'Sullivan,North Carolina Courage,1st half,26.9,42.9,1,Lynn Williams,33.4,51.0,0,0
341,1348,33:03,33:23,Sarah Gorden,Chicago Red Stars,1st half,71.6,17.0,1,Savannah McCaskill,77.5,19.4,0,0
342,1357,33:05,33:25,Savannah McCaskill,Chicago Red Stars,1st half,78.5,18.9,1,Sarah Gorden,78.5,7.4,0,0
343,1360,33:06,33:26,Sarah Gorden,Chicago Red Stars,1st half,78.5,7.4,0,Denise O'Sullivan,81.5,12.2,1,0
344,1365,33:13,33:33,Sarah Gorden,Chicago Red Stars,1st half,80.8,0.0,1,Samantha Kerr,92.2,18.4,0,0
345,1369,33:16,33:36,Denise O'Sullivan,North Carolina Courage,1st half,15.5,54.1,1,Crystal Alyssia Dunn,29.8,35.9,0,0
346,1377,33:18,33:38,Crystal Alyssia Dunn,North Carolina Courage,1st half,29.8,35.9,0,Morgan Gautrat,29.8,35.9,0,0
347,1385,33:20,33:40,Julie Beth Ertz,Chicago Red Stars,1st half,68.0,22.0,1,Yuki Ogimi-Nagasato,89.5,31.6,0,0
348,1389,33:23,33:43,Yuki Ogimi-Nagasato,Chicago Red Stars,1st half,89.5,31.6,0,Abby May Erceg,89.5,31.6,0,0
349,1401,33:42,34:02,Abby Dahlkemper,North Carolina Courage,1st half,31.9,20.6,1,Heather Ann OReilly,59.4,2.2,0,0
350,1402,33:44,34:04,Heather Ann OReilly,North Carolina Courage,1st half,59.4,2.2,1,Jessica Marie McDonald,61.3,12.5,0,0
351,1405,33:47,34:07,Jessica Marie McDonald,North Carolina Courage,1st half,60.9,13.2,0,Morgan Gautrat,63.0,9.1,0,0
352,1409,33:48,34:08,Morgan Gautrat,Chicago Red Stars,1st half,42.0,58.9,1,Casey Short,30.0,60.1,0,0
353,1411,33:50,34:10,Casey Short,Chicago Red Stars,1st half,30.0,60.1,1,Alyssa Naeher,30.9,68.0,0,0
354,1414,33:54,34:14,Alyssa Naeher,Chicago Red Stars,1st half,9.2,45.7,0,Heather Ann OReilly,32.1,68.0,0,0
355,1415,34:04,34:24,Heather Ann OReilly,North Carolina Courage,1st half,72.9,0.0,1,Jessica Marie McDonald,78.5,4.5,0,0
356,1424,34:10,34:30,Savannah McCaskill,Chicago Red Stars,1st half,30.7,30.6,1,Danielle Colaprico,25.2,27.5,0,0
357,1427,34:12,34:32,Danielle Colaprico,Chicago Red Stars,1st half,25.2,27.5,1,Sarah Gorden,37.8,13.6,0,0
358,1451,34:29,34:49,Alyssa Naeher,Chicago Red Stars,1st half,11.8,35.9,1,Morgan Gautrat,37.8,49.8,0,0
