,raw_event_ID,start_time,end_time,player_ID,team,half,start_pos_x,start_pos_y,successful,receiver,end_pos_x,end_pos_y,cross,cross_blocked
718,3000,69:58,70:18,Heather Ann OReilly,North Carolina Courage,2nd half,105.0,68.0,1,Jaelene Mckenzie Daniels,80.2,38.3,0,0
719,3010,70:08,70:28,Denise O'Sullivan,North Carolina Courage,2nd half,66.4,61.5,1,Heather Ann OReilly,92.0,62.7,0,0
720,3014,70:11,70:31,Heather Ann OReilly,North Carolina Courage,2nd half,92.0,62.7,0,Vanessa Sue Di Bernardo,95.6,58.9,1,0
721,3017,70:14,70:34,Vanessa Sue Di Bernardo,Chicago Red Stars,2nd half,9.2,14.8,1,Samantha Kerr,34.7,30.2,0,0
722,3027,70:21,70:41,Abby Dahlkemper,North Carolina Courage,2nd half,55.9,36.9,1,Debinha,79.8,6.0,0,0
723,3029,70:24,70:44,Debinha,North Carolina Courage,2nd half,78.8,8.4,1,McCall RaNae Zerboni,80.8,16.5,0,0
724,3033,70:27,70:47,McCall RaNae Zerboni,North Carolina Courage,2nd half,77.3,19.9,1,Denise O'Sullivan,65.1,34.5,0,0
725,3036,70:30,70:50,Denise O'Sullivan,North Carolina Courage,2nd half,65.7,36.9,1,Abby May Erceg,48.7,39.7,0,0
726,3039,70:36,70:56,Abby May Erceg,North Carolina Courage,2nd half,46.0,45.5,1,Denise O'Sullivan,54.6,36.6,0,0
727,3041,70:37,70:57,Denise O'Sullivan,North Carolina Courage,2nd half,49.6,37.4,1,Abby Dahlkemper,44.5,17.5,0,0
728,3045,70:40,71:00,Abby Dahlkemper,North Carolina Courage,2nd half,44.5,17.7,1,Samantha Mewis,58.4,19.6,0,0
729,3049,70:43,71:03,Samantha Mewis,North Carolina Courage,2nd half,66.8,22.5,0,Julie Beth Ertz,88.8,37.1,0,0
730,3054,70:50,71:10,Sarah Gorden,Chicago Red Stars,2nd half,10.5,7.7,1,Danielle Colaprico,27.5,7.9,0,0
731,3055,70:53,71:13,Danielle Colaprico,Chicago Red Stars,2nd half,27.5,7.9,1,Katie Johnson Carreon,34.7,5.0,0,0
732,3056,70:57,71:17,Katie Johnson Carreon,Chicago Red Stars,2nd half,34.7,5.0,0,Debinha,29.6,3.1,0,0
733,3061,71:04,71:24,Debinha,North Carolina Courage,2nd half,78.3,63.7,1,Denise O'Sullivan,65.5,56.7,0,0
734,3065,71:07,71:27,Denise O'Sullivan,North Carolina Courage,2nd half,57.1,55.8,1,Abby May Erceg,49.8,54.4,0,0
735,3067,71:11,71:31,Abby May Erceg,North Carolina Courage,2nd half,50.2,52.7,1,Samantha Mewis,58.4,48.8,0,0
736,3070,71:12,71:32,Samantha Mewis,North Carolina Courage,2nd half,58.4,48.8,1,Abby May Erceg,48.5,52.4,0,0
737,3073,71:14,71:34,Abby May Erceg,North Carolina Courage,2nd half,45.6,50.8,1,Abby Dahlkemper,37.0,17.2,0,0
738,3075,71:21,71:41,Abby Dahlkemper,North Carolina Courage,2nd half,44.1,13.2,1,McCall RaNae Zerboni,68.2,15.1,0,0
739,3080,71:28,71:48,McCall RaNae Zerboni,North Carolina Courage,2nd half,80.2,15.3,1,Jessica Marie McDonald,88.0,8.4,0,0
740,3082,71:29,71:49,Jessica Marie McDonald,North Carolina Courage,2nd half,88.0,8.4,1,Heather Ann OReilly,85.9,2.6,0,0
741,3087,71:34,71:54,Heather Ann OReilly,North Carolina Courage,2nd half,82.1,14.4,0,Vanessa Sue Di Bernardo,83.6,24.2,0,0
742,3090,71:35,71:55,Vanessa Sue Di Bernardo,Chicago Red Stars,2nd half,21.4,43.8,1,Morgan Gautrat,21.2,56.3,0,0
743,3098,71:38,71:58,Morgan Gautrat,Chicago Red Stars,2nd half,18.9,58.2,1,Kathleen Camille Naughton,10.7,49.3,0,0
744,3101,71:41,72:01,Kathleen Camille Naughton,Chicago Red Stars,2nd half,9.7,56.7,1,Morgan Gautrat,11.8,63.2,0,0
745,3104,71:43,72:03,Morgan Gautrat,Chicago Red Stars,2nd half,10.5,62.3,1,Casey Short,23.3,56.5,0,0
746,3106,71:44,72:04,Casey Short,Chicago Red Stars,2nd half,25.8,57.2,1,Yuki Ogimi-Nagasato,31.1,64.9,0,0
747,3108,71:46,72:06,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,31.1,64.9,1,Vanessa Sue Di Bernardo,35.7,50.3,0,0
748,3112,71:48,72:08,Vanessa Sue Di Bernardo,Chicago Red Stars,2nd half,39.9,54.4,1,Samantha Kerr,48.7,48.4,0,0
749,3115,71:51,72:11,Samantha Kerr,Chicago Red Stars,2nd half,44.1,48.1,1,Casey Short,47.2,60.3,0,0
750,3117,71:53,72:13,Casey Short,Chicago Red Stars,2nd half,47.2,60.3,1,Vanessa Sue Di Bernardo,39.7,56.5,0,0
751,3119,71:56,72:16,Vanessa Sue Di Bernardo,Chicago Red Stars,2nd half,43.3,49.6,0,McCall RaNae Zerboni,41.4,48.1,0,0
752,3127,71:59,72:19,Morgan Gautrat,Chicago Red Stars,2nd half,33.2,32.6,1,Julie Beth Ertz,38.0,22.7,0,0
753,3129,72:02,72:22,Julie Beth Ertz,Chicago Red Stars,2nd half,44.9,16.3,1,Sarah Gorden,59.6,6.9,0,0
754,3132,72:06,72:26,Sarah Gorden,Chicago Red Stars,2nd half,56.3,6.9,1,Morgan Gautrat,61.1,23.9,0,0
755,3134,72:08,72:28,Morgan Gautrat,Chicago Red Stars,2nd half,61.1,23.9,1,Danielle Colaprico,56.1,20.6,0,0
756,3137,72:11,72:31,Danielle Colaprico,Chicago Red Stars,2nd half,65.5,15.1,1,Sarah Gorden,76.4,3.6,0,0
757,3141,72:13,72:33,Sarah Gorden,Chicago Red Stars,2nd half,77.3,7.2,1,Yuki Ogimi-Nagasato,82.7,18.2,0,0
758,3144,72:15,72:35,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,80.2,13.6,1,Sarah Gorden,90.9,10.1,0,0
759,3147,72:18,72:38,Sarah Gorden,Chicago Red Stars,2nd half,90.9,10.3,1,Yuki Ogimi-Nagasato,82.3,13.6,0,0
760,3150,72:20,72:40,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,83.6,14.1,1,Morgan Gautrat,82.1,30.4,0,0
761,3152,72:21,72:41,Morgan Gautrat,Chicago Red Stars,2nd half,82.1,30.4,1,Danielle Colaprico,77.5,28.7,0,0
762,3155,72:22,72:42,Danielle Colaprico,Chicago Red Stars,2nd half,77.5,28.7,1,Yuki Ogimi-Nagasato,90.1,19.2,0,0
763,3157,72:23,72:43,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,90.1,19.2,0,Abby Dahlkemper,94.5,35.9,0,0
764,3163,72:26,72:46,Heather Ann OReilly,North Carolina Courage,2nd half,8.0,22.0,0,Vanessa Sue Di Bernardo,10.7,20.1,0,0
765,3169,72:32,72:52,Vanessa Sue Di Bernardo,Chicago Red Stars,2nd half,100.2,62.7,1,Morgan Gautrat,96.4,58.2,0,0
766,3172,72:36,72:56,Morgan Gautrat,Chicago Red Stars,2nd half,98.7,60.8,1,Vanessa Sue Di Bernardo,103.1,64.2,0,0
767,3180,74:03,74:23,Morgan Gautrat,Chicago Red Stars,2nd half,98.5,61.5,0,McCall RaNae Zerboni,101.8,39.5,0,0
768,3185,74:57,75:17,Casey Short,Chicago Red Stars,2nd half,92.0,68.0,1,Yuki Ogimi-Nagasato,97.2,60.1,0,0
769,3188,74:59,75:19,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,95.3,58.4,1,Morgan Gautrat,87.8,59.9,0,0
770,3193,75:01,75:21,Morgan Gautrat,Chicago Red Stars,2nd half,81.9,56.5,0,Abby May Erceg,96.4,30.6,1,0
771,3196,75:03,75:23,Abby May Erceg,North Carolina Courage,2nd half,8.6,37.4,1,Jaelene Mckenzie Daniels,21.2,63.2,0,0
772,3199,75:07,75:27,Jaelene Mckenzie Daniels,North Carolina Courage,2nd half,21.2,63.2,0,Sarah Gorden,24.8,62.5,0,0
773,3210,75:43,76:03,Morgan Gautrat,Chicago Red Stars,2nd half,105.0,0.0,1,Kathleen Camille Naughton,97.4,39.3,0,0
774,3223,75:54,76:14,Debinha,North Carolina Courage,2nd half,31.9,4.3,1,Samantha Mewis,25.0,9.8,0,0
775,3225,75:56,76:16,Samantha Mewis,North Carolina Courage,2nd half,25.0,9.8,1,Kristen Hamilton,59.8,45.5,0,0
776,3229,76:00,76:20,Kristen Hamilton,North Carolina Courage,2nd half,60.1,45.3,1,Lynn Williams,75.8,48.4,0,0
777,3247,76:07,76:27,Kristen Hamilton,North Carolina Courage,2nd half,86.5,42.4,1,Lynn Williams,93.0,44.1,0,0
778,3255,77:24,77:44,Heather Ann OReilly,North Carolina Courage,2nd half,105.0,0.0,1,Samantha Mewis,97.9,29.5,0,0
779,3261,79:37,79:57,Alyssa Naeher,Chicago Red Stars,2nd half,6.1,35.0,1,Katie Johnson Carreon,58.2,17.2,0,0
780,3269,79:39,79:59,Jaelene Mckenzie Daniels,North Carolina Courage,2nd half,41.4,56.7,1,Denise O'Sullivan,47.2,51.0,0,0
781,3272,79:40,80:00,Denise O'Sullivan,North Carolina Courage,2nd half,47.2,51.0,0,Danielle Colaprico,50.4,53.4,0,0
782,3278,79:42,80:02,Danielle Colaprico,Chicago Red Stars,2nd half,48.3,16.3,1,Julie Beth Ertz,35.1,16.0,0,0
783,3281,79:45,80:05,Julie Beth Ertz,Chicago Red Stars,2nd half,37.8,16.3,1,Danielle Colaprico,48.9,10.3,0,0
784,3282,79:46,80:06,Danielle Colaprico,Chicago Red Stars,2nd half,48.9,10.3,1,Sarah Gorden,44.9,4.5,0,0
785,3285,79:50,80:10,Sarah Gorden,Chicago Red Stars,2nd half,59.2,5.3,0,Denise O'Sullivan,63.2,9.8,0,0
786,3292,79:56,80:16,Sarah Gorden,Chicago Red Stars,2nd half,61.3,6.0,1,Katie Johnson Carreon,70.6,9.3,0,0
787,3300,79:58,80:18,Denise O'Sullivan,North Carolina Courage,2nd half,40.7,59.6,1,Samantha Mewis,37.6,56.3,0,0
788,3305,79:58,80:18,Samantha Mewis,North Carolina Courage,2nd half,37.6,56.3,1,Kristen Hamilton,44.5,61.3,0,0
789,3307,80:00,80:20,Kristen Hamilton,North Carolina Courage,2nd half,44.5,61.3,1,Samantha Mewis,49.1,51.5,0,0
790,3311,80:04,80:24,Samantha Mewis,North Carolina Courage,2nd half,64.1,58.4,1,Kristen Hamilton,76.7,66.3,0,0
791,3320,80:13,80:33,Nicole Leslie Stanton,Chicago Red Stars,2nd half,25.6,0.7,1,Sarah Gorden,25.8,9.6,0,0
792,3323,80:16,80:36,Sarah Gorden,Chicago Red Stars,2nd half,27.5,9.6,1,Morgan Gautrat,33.8,27.1,0,0
793,3328,80:23,80:43,Morgan Gautrat,Chicago Red Stars,2nd half,42.8,46.5,1,Yuki Ogimi-Nagasato,49.6,55.5,0,0
794,3330,80:25,80:45,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,46.4,57.5,1,Casey Short,39.3,63.5,0,0
795,3334,80:29,80:49,Casey Short,Chicago Red Stars,2nd half,33.6,63.0,1,Kathleen Camille Naughton,23.9,57.2,0,0
796,3335,80:31,80:51,Kathleen Camille Naughton,Chicago Red Stars,2nd half,23.9,57.2,1,Casey Short,29.0,64.2,0,0
797,3339,80:33,80:53,Casey Short,Chicago Red Stars,2nd half,28.8,58.4,1,Danielle Colaprico,32.6,49.1,0,0
798,3341,80:34,80:54,Danielle Colaprico,Chicago Red Stars,2nd half,32.6,49.1,0,McCall RaNae Zerboni,36.3,55.3,0,0
799,3350,80:39,80:59,McCall RaNae Zerboni,North Carolina Courage,2nd half,68.5,30.9,1,Jaelene Mckenzie Daniels,60.1,59.4,0,0
800,3354,80:46,81:06,Jaelene Mckenzie Daniels,North Carolina Courage,2nd half,72.2,60.8,0,Alyssa Naeher,99.5,33.3,0,0
801,3357,81:07,81:27,Alyssa Naeher,Chicago Red Stars,2nd half,5.5,34.7,1,Samantha Kerr,55.4,34.2,0,0
802,3361,81:10,81:30,Samantha Mewis,North Carolina Courage,2nd half,49.6,33.8,1,Kristen Hamilton,69.1,33.8,0,0
803,3368,81:14,81:34,Kristen Hamilton,North Carolina Courage,2nd half,67.2,24.9,0,Kathleen Camille Naughton,84.0,19.9,0,0
804,3374,81:42,82:02,Heather Ann OReilly,North Carolina Courage,2nd half,79.2,0.0,1,Lynn Williams,95.3,4.3,0,0
805,3384,81:47,82:07,Lynn Williams,North Carolina Courage,2nd half,91.1,11.3,0,Sarah Gorden,93.9,37.1,1,0
806,3393,82:12,82:32,Heather Ann OReilly,North Carolina Courage,2nd half,99.5,0.0,1,Lynn Williams,100.0,8.9,0,0
807,3394,82:13,82:33,Lynn Williams,North Carolina Courage,2nd half,100.0,8.9,1,Heather Ann OReilly,98.9,1.9,0,0
808,3402,82:18,82:38,Heather Ann OReilly,North Carolina Courage,2nd half,84.6,9.1,1,Denise O'Sullivan,64.3,5.0,0,0
809,3406,82:20,82:40,Denise O'Sullivan,North Carolina Courage,2nd half,63.2,6.2,1,Abby Dahlkemper,55.0,12.9,0,0
810,3409,82:26,82:46,Abby Dahlkemper,North Carolina Courage,2nd half,55.0,33.8,1,Abby May Erceg,38.0,48.6,0,0
811,3412,82:29,82:49,Abby May Erceg,North Carolina Courage,2nd half,43.5,49.1,1,Abby Dahlkemper,48.3,19.2,0,0
812,3414,82:32,82:52,Abby Dahlkemper,North Carolina Courage,2nd half,46.2,22.0,1,Heather Ann OReilly,64.9,3.8,0,0
813,3418,82:35,82:55,Heather Ann OReilly,North Carolina Courage,2nd half,68.5,1.0,1,McCall RaNae Zerboni,73.5,11.0,0,0
814,3424,82:36,82:56,Danielle Colaprico,Chicago Red Stars,2nd half,31.5,57.0,1,Yuki Ogimi-Nagasato,35.1,63.5,0,0
815,3426,82:38,82:58,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,33.8,58.9,1,Morgan Gautrat,42.2,47.2,0,0
816,3428,82:39,82:59,Morgan Gautrat,Chicago Red Stars,2nd half,42.2,47.2,1,Samantha Kerr,53.3,48.1,0,0
817,3432,82:43,83:03,Samantha Kerr,Chicago Red Stars,2nd half,44.7,45.3,1,Nicole Leslie Stanton,47.2,28.5,0,0
818,3435,82:47,83:07,Nicole Leslie Stanton,Chicago Red Stars,2nd half,63.8,24.2,1,Katie Johnson Carreon,75.6,23.2,0,0
819,3439,82:49,83:09,Katie Johnson Carreon,Chicago Red Stars,2nd half,71.8,23.7,0,Abby Dahlkemper,80.9,36.6,0,0
820,3444,82:53,83:13,Abby Dahlkemper,North Carolina Courage,2nd half,31.1,32.1,1,Kristen Hamilton,62.0,67.0,0,0
821,3449,83:38,83:58,Sarah Gorden,Chicago Red Stars,2nd half,43.0,0.0,1,Katie Johnson Carreon,48.3,8.9,0,0
822,3451,83:40,84:00,Katie Johnson Carreon,Chicago Red Stars,2nd half,47.2,9.6,1,Sarah Gorden,42.8,1.9,0,0
823,3454,83:42,84:02,Sarah Gorden,Chicago Red Stars,2nd half,42.0,3.4,1,Morgan Gautrat,48.7,8.1,0,0
824,3458,83:43,84:03,Morgan Gautrat,Chicago Red Stars,2nd half,46.6,6.5,1,Katie Johnson Carreon,56.5,6.9,0,0
825,3460,83:45,84:05,Katie Johnson Carreon,Chicago Red Stars,2nd half,58.8,8.4,1,Nicole Leslie Stanton,48.7,18.4,0,0
826,3463,83:47,84:07,Nicole Leslie Stanton,Chicago Red Stars,2nd half,57.5,32.6,1,Yuki Ogimi-Nagasato,66.4,38.1,0,0
827,3472,83:54,84:14,McCall RaNae Zerboni,North Carolina Courage,2nd half,77.9,33.0,1,Kristen Hamilton,86.3,48.8,0,0
828,3475,83:58,84:18,Kristen Hamilton,North Carolina Courage,2nd half,88.4,47.9,0,Julie Beth Ertz,93.4,46.7,0,0
829,3481,84:00,84:20,Julie Beth Ertz,Chicago Red Stars,2nd half,12.4,17.5,1,Sarah Gorden,45.8,5.0,0,0
830,3484,84:08,84:28,Sarah Gorden,Chicago Red Stars,2nd half,55.7,5.5,1,Nicole Leslie Stanton,56.9,16.8,0,0
831,3486,84:09,84:29,Nicole Leslie Stanton,Chicago Red Stars,2nd half,56.9,16.8,0,Heather Ann OReilly,77.3,35.7,0,0
832,3491,84:13,84:33,Heather Ann OReilly,North Carolina Courage,2nd half,26.7,38.5,1,Abby May Erceg,20.4,45.0,0,0
833,3492,84:14,84:34,Abby May Erceg,North Carolina Courage,2nd half,20.4,45.0,0,Kathleen Camille Naughton,68.7,38.3,0,0
834,3495,84:20,84:40,Kathleen Camille Naughton,Chicago Red Stars,2nd half,39.7,27.1,1,Morgan Gautrat,51.5,18.0,0,0
835,3496,84:24,84:44,Morgan Gautrat,Chicago Red Stars,2nd half,51.5,18.0,0,Heather Ann OReilly,80.6,47.2,0,0
836,3498,84:26,84:46,Heather Ann OReilly,North Carolina Courage,2nd half,24.4,20.8,1,Stephanie Labbe,79.0,63.5,0,0
837,3501,84:43,85:03,Stephanie Labbe,North Carolina Courage,2nd half,10.9,27.5,0,Sarah Gorden,79.0,63.5,0,0
838,3502,84:49,85:09,Sarah Gorden,Chicago Red Stars,2nd half,26.0,4.5,1,Alyssa Naeher,6.3,31.6,0,0
839,3507,84:57,85:17,Alyssa Naeher,Chicago Red Stars,2nd half,13.9,33.0,1,Brooke Elby,55.2,50.8,0,0
840,3510,85:00,85:20,Brooke Elby,Chicago Red Stars,2nd half,55.9,53.2,0,Denise O'Sullivan,56.5,50.8,0,0
841,3512,85:03,85:23,Denise O'Sullivan,North Carolina Courage,2nd half,48.5,17.2,1,Heather Ann OReilly,39.3,10.8,0,0
842,3515,85:04,85:24,Heather Ann OReilly,North Carolina Courage,2nd half,39.3,10.8,1,Abby Dahlkemper,29.4,16.5,0,0
843,3517,85:06,85:26,Abby Dahlkemper,North Carolina Courage,2nd half,29.4,16.5,1,Debinha,56.3,27.5,0,0
844,3525,85:12,85:32,Julie Beth Ertz,Chicago Red Stars,2nd half,40.9,27.8,0,Jaelene Mckenzie Daniels,68.5,0.0,0,0
845,3526,85:27,85:47,Jaelene Mckenzie Daniels,North Carolina Courage,2nd half,36.5,68.0,1,Debinha,42.6,64.4,0,0
846,3527,85:30,85:50,Debinha,North Carolina Courage,2nd half,42.6,64.4,1,Abby May Erceg,27.5,58.9,0,0
847,3528,85:33,85:53,Abby May Erceg,North Carolina Courage,2nd half,27.5,58.9,1,Stephanie Labbe,9.0,38.3,0,0
848,3529,85:35,85:55,Stephanie Labbe,North Carolina Courage,2nd half,9.0,38.3,1,Denise O'Sullivan,40.7,32.8,0,0
849,3535,85:40,86:00,Nicole Leslie Stanton,Chicago Red Stars,2nd half,55.7,24.9,1,Brooke Elby,61.7,31.8,0,0
850,3542,85:42,86:02,Brooke Elby,Chicago Red Stars,2nd half,61.7,31.8,1,Morgan Gautrat,70.6,35.2,0,0
851,3546,85:43,86:03,Morgan Gautrat,Chicago Red Stars,2nd half,70.6,35.2,1,Brooke Elby,63.0,34.2,0,0
852,3549,85:47,86:07,Brooke Elby,Chicago Red Stars,2nd half,57.1,44.5,1,Kathleen Camille Naughton,42.2,46.0,0,0
853,3552,85:51,86:11,Kathleen Camille Naughton,Chicago Red Stars,2nd half,47.7,48.4,1,Casey Short,67.4,63.2,0,0
854,3556,85:53,86:13,Casey Short,Chicago Red Stars,2nd half,72.9,61.8,1,Morgan Gautrat,76.7,51.5,0,0
855,3560,85:59,86:19,Morgan Gautrat,Chicago Red Stars,2nd half,82.3,59.9,0,Abby Dahlkemper,91.4,41.9,1,0
856,3573,86:35,86:55,Stephanie Labbe,North Carolina Courage,2nd half,5.5,30.2,1,Lynn Williams,52.9,7.7,0,0
857,3577,86:38,86:58,Lynn Williams,North Carolina Courage,2nd half,52.9,7.7,1,Kristen Hamilton,67.6,11.3,0,0
858,3589,86:42,87:02,Kathleen Camille Naughton,Chicago Red Stars,2nd half,38.8,54.8,1,Casey Short,43.9,61.3,0,0
859,3591,86:43,87:03,Casey Short,Chicago Red Stars,2nd half,47.0,60.1,1,Yuki Ogimi-Nagasato,58.2,51.5,0,0
860,3599,87:00,87:20,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,56.1,49.1,1,Julie Beth Ertz,46.4,33.5,0,0
861,3602,87:02,87:22,Julie Beth Ertz,Chicago Red Stars,2nd half,47.5,34.5,1,Nicole Leslie Stanton,56.7,34.5,0,0
862,3606,87:07,87:27,Nicole Leslie Stanton,Chicago Red Stars,2nd half,66.2,24.7,0,Heather Ann OReilly,92.4,45.7,0,0
863,3608,87:09,87:29,Heather Ann OReilly,North Carolina Courage,2nd half,12.6,22.3,0,Katie Johnson Carreon,21.2,36.4,0,0
864,3614,87:12,87:32,Abby May Erceg,North Carolina Courage,2nd half,13.6,33.8,0,Katie Johnson Carreon,13.6,33.8,0,0
865,3633,87:22,87:42,Kathleen Camille Naughton,Chicago Red Stars,2nd half,47.9,33.5,1,Nicole Leslie Stanton,57.1,31.8,0,0
866,3635,87:26,87:46,Nicole Leslie Stanton,Chicago Red Stars,2nd half,62.2,48.1,1,Casey Short,67.4,64.9,0,0
867,3639,87:29,87:49,Casey Short,Chicago Red Stars,2nd half,71.6,63.2,1,Brooke Elby,78.3,63.2,0,0
868,3640,87:29,87:49,Brooke Elby,Chicago Red Stars,2nd half,78.3,63.2,1,Casey Short,75.2,58.2,0,0
869,3652,87:53,88:13,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,76.7,56.7,1,Casey Short,93.2,50.0,0,0
870,3661,89:06,89:26,Stephanie Labbe,North Carolina Courage,2nd half,5.0,31.1,1,Kristen Hamilton,58.2,14.4,0,0
871,3663,89:07,89:27,Kathleen Camille Naughton,Chicago Red Stars,2nd half,46.8,53.6,1,Yuki Ogimi-Nagasato,63.0,48.6,0,0
872,3669,89:10,89:30,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,63.0,48.6,0,Stephanie Labbe,90.5,40.5,0,0
873,3672,89:28,89:48,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,62.8,46.2,1,Morgan Gautrat,55.7,51.5,0,0
874,3680,89:32,89:52,Morgan Gautrat,Chicago Red Stars,2nd half,60.1,51.7,0,Cari Elizabeth Roccaro,81.3,58.9,0,0
875,3682,89:34,89:54,Cari Elizabeth Roccaro,North Carolina Courage,2nd half,23.7,9.1,1,Abby Dahlkemper,19.5,15.6,0,0
876,3685,89:35,89:55,Abby Dahlkemper,North Carolina Courage,2nd half,19.5,15.6,1,McCall RaNae Zerboni,32.8,11.5,0,0
877,3686,89:37,89:57,McCall RaNae Zerboni,North Carolina Courage,2nd half,32.8,11.5,1,Debinha,32.1,18.0,0,0
878,3687,89:38,89:58,Debinha,North Carolina Courage,2nd half,32.1,18.0,1,McCall RaNae Zerboni,28.8,6.0,0,0
879,3688,89:40,90:00,McCall RaNae Zerboni,North Carolina Courage,2nd half,28.8,6.0,1,Abby Dahlkemper,28.1,10.1,0,0
880,3690,90:07,90:27,Abby Dahlkemper,North Carolina Courage,2nd half,28.1,10.1,0,Casey Short,86.3,0.0,0,0
881,3692,90:15,90:35,Casey Short,Chicago Red Stars,2nd half,18.7,68.0,1,Kathleen Camille Naughton,11.8,59.4,0,0
882,3693,90:17,90:37,Kathleen Camille Naughton,Chicago Red Stars,2nd half,11.8,59.4,1,Casey Short,15.8,64.4,0,0
883,3694,90:19,90:39,Casey Short,Chicago Red Stars,2nd half,15.8,64.4,1,Nicole Leslie Stanton,20.2,56.5,0,0
884,3695,90:20,90:40,Nicole Leslie Stanton,Chicago Red Stars,2nd half,20.2,56.5,1,Morgan Gautrat,26.7,55.5,0,0
885,3696,90:21,90:41,Morgan Gautrat,Chicago Red Stars,2nd half,26.7,55.5,1,Brooke Elby,23.5,63.9,0,0
886,3697,90:24,90:44,Brooke Elby,Chicago Red Stars,2nd half,23.5,63.9,1,Casey Short,19.5,58.2,0,0
887,3698,90:25,90:45,Casey Short,Chicago Red Stars,2nd half,19.5,58.2,1,Brooke Elby,30.2,62.5,0,0
888,3700,90:27,90:47,Brooke Elby,Chicago Red Stars,2nd half,26.5,63.7,0,McCall RaNae Zerboni,30.2,62.5,0,0
889,3704,90:28,90:48,Lynn Williams,North Carolina Courage,2nd half,82.7,9.8,0,Brooke Elby,85.5,6.2,0,0
890,3710,90:33,90:53,Brooke Elby,Chicago Red Stars,2nd half,8.4,61.3,1,Julie Beth Ertz,12.2,25.6,0,0
891,3713,90:44,91:04,Julie Beth Ertz,Chicago Red Stars,2nd half,47.9,21.1,1,Sarah Gorden,70.8,5.3,0,0
892,3718,90:51,91:11,Sarah Gorden,Chicago Red Stars,2nd half,83.6,5.3,1,Yuki Ogimi-Nagasato,82.5,19.9,0,0
893,3720,90:52,91:12,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,80.6,20.4,1,Nicole Leslie Stanton,73.9,22.7,0,0
894,3726,90:54,91:14,Nicole Leslie Stanton,Chicago Red Stars,2nd half,73.9,22.7,1,Katie Johnson Carreon,90.3,24.4,0,0
895,3730,90:58,91:18,Katie Johnson Carreon,Chicago Red Stars,2nd half,91.8,21.8,1,Yuki Ogimi-Nagasato,88.6,9.1,0,0
896,3736,91:01,91:21,Yuki Ogimi-Nagasato,Chicago Red Stars,2nd half,93.9,6.0,0,Samantha Mewis,93.4,21.1,1,0
897,3739,91:04,91:24,Samantha Mewis,North Carolina Courage,2nd half,10.7,51.5,1,Kristen Hamilton,37.6,62.5,0,0
898,3742,91:08,91:28,Kristen Hamilton,North Carolina Courage,2nd half,39.5,65.4,0,,,,0,0
